handle,text
RepBourdeaux,"Not having enough formula is a parent’s nightmare. Today, I approved $28 million to make sure our families have what they need!

Working with the administration, our combined efforts will immediately restock shelves while we continue to stabilize our supply chains long-term."
RepBourdeaux,"Four years ago eight students and two teachers were murdered at Santa Fe High School by a teenage school shooter.

It was yet another call for Congress to address the nation’s mental health crisis and gun violence epidemic."
RepBourdeaux,Today we celebrate 57 years of @HeadStartgov! I am proud to support federal and local programs like Head Start that provide quality early childhood education and services to set our youngest up for long-term success. https://t.co/x6bp4NuwSa
RepBourdeaux,"On HIV Vaccine Awareness Day, I want to call out @GovKemp for failing to support thousands of Georgians living with HIV!

GA's HIV diagnoses are amongst the nation's highest and providing access to care through Medicaid is crucial to saving lives. 
https://t.co/v8wvNZWBAW"
RepBourdeaux,"@TransportDems Lastly, Atlanta will be getting more funds to carry out environmental infrastructure projects and ensure our wastewater systems are best serving our communities!"
RepBourdeaux,"@TransportDems Next, #WRDA delivers for our local waterways by researching invasive species in Lake Lanier!

Adding Lake Lanier to the Harmful Algal Bloom Demonstration Project will help protect our water's quality and safety."
RepBourdeaux,@TransportDems Our Chattahoochee River Basin will be included for additional watershed research thanks to #WRDA! This means protecting the waterway and its precious ecosystem.
RepBourdeaux,"@TransportDems #WRDA is going to do big things for safety around the Buford Dam and Lake Lanier! In our area, we know the dangers of rising water. That is why I fought for a full safety review for the recreational areas around the dam! 

This will help ensure everyone’s safety."
RepBourdeaux,🧵: Today is a great day to talk water! On @TransportDems we are working through the Water Resources Development Act and I’ve fought hard to ensure it delivers on our community’s specific needs! https://t.co/n55otTpk14
RepBourdeaux,"It is unacceptable that our AAPI neighbors live in fear as rates of hate crimes &amp; violence rise. 

I join @capac colleagues on National AAPI Day Against Bullying and Hate to condemn anti-Asian hate and anti-Asian violence, and promise to build off of our COVID-19 Hate Crimes Act."
RepBourdeaux,"🚨Today I voted to reauthorize the Workforce Innovation &amp; Opportunity Act with my WORC Act included! 

It does a lot for GA!
➡️ Funds programs to reduce recidivism rates for justice-involved individuals
➡️Connects skilled workers to high quality jobs
➡️Spurs economic growth"
RepBourdeaux,"On International Day Against Homophobia, Transphobia, and Biphobia we must speak out against the ongoing discrimination against LGBTQ+ people across the globe.

I am committed to defending global human rights and taking action to protect LGBTQ+ lives."
RepBourdeaux,"To start, I support the immediate passage of the Domestic Terrorism Prevention Act and call on the Senate to pass the Bipartisan Background Checks Act.

We know the threats in front of us and have the opportunity to address them. There is no reason to wait."
RepBourdeaux,"As we continue to grieve the loss of 10 lives this past weekend in Buffalo, I am frustrated at posting again on a deadly shooting &amp; act of hate violence.

Congress must take our messages of sympathy to the floor of the House &amp; Senate right now to pass key legislation."
RepBourdeaux,"🧵: White nationalism is the U.S.'s deadliest domestic terror threat according to @DHSgov. 

How long will we know this, how many communities will become targets, before Congress takes action?"
RepBourdeaux,"On the anniversary of Brown v. Board of Education, we  reflect on the impact of ending ""separate but equal"" and recognizing the remaining barriers in education access.

I am committed to breaking down modern inequities so every student has equal access to quality education."
RepBourdeaux,"This is great news! Kids my son's age will now be better protected from COVID-19 while also helping protect others.
https://t.co/qbgQER0ORq"
RepBourdeaux,"Paul Oh works on @GwinnettChamber to advocate for our local businesses! Together we help strengthen and promote local economic opportunity and growth for the business community.

I want to recognize his leadership on behalf of our small businesses! #AAPIHM https://t.co/y40b2jwGkA"
RepBourdeaux,"🚨 This @VETS_DOL program is awarding a $430,000 grant to Atlanta's @TheWarriorAllia!

These funds will help local veterans find work and support military families in our local communities. https://t.co/FwqWtnyNXy"
