handle,text
RepMaryMiller,"In Congress, I will always stand up for our Second Amendment. That is why I voted against H.R. 8, also known as the “universal” background check bill, which seeks to criminalize the private transfer of firearms. We must protect law-abiding gun owners and our Second Amendment!"
RepMaryMiller,Governor Pritzker is refusing to work with ICE to deport dangerous illegal immigrants but has no problem violating the Second Amendment rights of the citizens he swore an oath to defend.
RepMaryMiller,"The crime wave in Illinois is the result of Governor Pritzker using COVID to release inmates and refusing to accept inmate transfers from county prisons, and his work eliminating cash bail to put offenders right back on the street."
RepMaryMiller,"Governor Pritzker cares more about providing ""sanctuary state"" benefits to non-citizen illegal aliens than defending the Second Amendment rights of the citizens he swore an oath to serve."
RepMaryMiller,Governor Pritzker is once again targeting law-abiding gun owners by banning certain firearms when his soft-on-crime policies caused the crime wave in Illinois.  https://t.co/6nfPIIpSHw
RepMaryMiller,"Any action taken by President Biden should be ratified by the United States Senate in accordance with Article II, Section 2 of the United States Constitution."
RepMaryMiller,"Mothers cannot find formula to feed their newborns, yet the DC establishment is funneling billions to an organization that failed to control the spread of the Wuhan coronavirus and lied to the world about its origin."
RepMaryMiller,"President Trump was right to withdraw our membership from this corrupt globalist organization, and my constituents are horrified that the Biden Administration is empowering the Chinese Communist Party to govern our response to a pandemic caused by China."
RepMaryMiller,"The World Health Organization is corrupt and controlled by the Chinese Communist Party, which is why they lied about the origin and transmission of the Wuhan coronavirus and named the Wuhan coronavirus “COVID-19” at China’s request."
RepMaryMiller,The face you make when you're a billionaire and you still can't afford groceries. #Bidenflation. https://t.co/yCAkI6Hmml https://t.co/iBT07xzzuw
RepMaryMiller,"The Hyde Amendment and federal law prohibit funding for abortion or abortion services. Gov. Pritzker may support aborting 9-month-old babies in the womb, but he can't use tax dollars to pay for it. President Trump was right by prohibiting money from going to Planned Parenthood. https://t.co/tGVIQ6OYNP"
RepMaryMiller,"As President Trump said, either we are a nation with borders and laws or we aren't a nation. The goal of the left is to dissolve our nation, and their first step is erasing our borders! https://t.co/YXzvG837qD"
RepMaryMiller,"I have been warning about rolling blackouts and electricity hikes for over a year because of the left's war on coal. Made-in-China solar panels and windmills cannot generate enough to replace coal, that's why China is building coal plants and laughing at John Kerry! https://t.co/LARysa7Zgq"
RepMaryMiller,"Under Biden, Pelosi, and Schumer, American mothers have no formula to give their babies. I never thought I would see a government turn our economy into Cuba or Venezuela so quickly, but the Biden Inflation Crisis, Biden Fuel Crisis and Biden Supply Chain Crisis have done it!"
RepMaryMiller,"Our farm and all family farms are struggling right now under Biden, it has never been this bad. There is a food crisis coming because of the Biden America Last agenda! https://t.co/KgNNyVGOG8"
RepMaryMiller,"An update from DC:

Americans have whiplash going from America First to America Last! https://t.co/bvhQDzSLVC"
RepMaryMiller,"Wow @RepKatCammack obtained a photo of pallets of baby formula the Biden Admin is sending to the border to give to foreign nationals while American mothers can't get formula for their babies because shelves are empty. 

My constituents miss President Trump's America First agenda! https://t.co/MHFkJpKbKD"
RepMaryMiller,"Biden's America: free crack pipes, no baby formula. https://t.co/4wMcqAkKQv"
RepMaryMiller,"Biden wants pain at the pump so he can advance his pro-China Green New Deal! That's why Mayor Pete told you if you cant afford gas, just buy a $60,000 electric car! https://t.co/v5OMuDZUuV"
