handle,text
CongBillPosey,"🚨Good news

The President's ""Ministry of Truth"" speech control board is dead in the water.  Still interested to see how the Administration will answer the questions I raised in my letter earlier this month. 👇 https://t.co/9ZKRkH1Vf6"
CongBillPosey,"Working with @VernBuchanan and others to urge Speaker Pelosi to bring the Thin Blue Line Act to a vote.  This bill will strengthen penalties for violent criminals that target cops. With crime through the roof, it's never been more important to support our law enforcement. https://t.co/73EwLMsN9B"
