handle,text
RepDLesko,President Biden is considering tapping into our nation’s emergency fuel reserves to slap a shortsighted temporary Band-Aid on the soaring diesel prices his anti-energy policies have caused. 
RepDLesko,"Note to the Biden Administration: Concerned parents are NOT domestic terrorists!""Early demands from the National School Boards Association to the White House included calling for the deployment of the Army National Guard &amp; the military police to monitor school board meetings.” "
RepDLesko,The U.S. sends $400-$500 MILLION each year to the World Health Organization (WHO). My @freedomcaucus colleagues and I are calling on the Biden Administration to WITHDRAW from the WHO or demand that the WHO takes action to combat its corruption.
RepDLesko,The #BidenBorderCrisis poses a serious risk to the safety of Americans across our nation. It is imperative that action is taken to secure our borders. It only takes ONE criminal making it across our border illegally to wreak havoc on our nation. 
RepDLesko,It’s simple: We cannot let people cross into our nation without knowing who they are or why they are here. Our immigration laws must be respected. 
RepDLesko,A federal judge’s decision to block the Biden Administration from lifting Title 42 is a win for Arizona border towns and Americans across our nation. We must keep fighting to fully secure our border and enforce our immigration laws! 
RepDLesko,I had a wonderful time at the @DAAUSA Summit discussing digital advertising and data privacy. #DAASummit22 
RepDLesko,Congratulations to #AZ08’s own @VVHS_MONSOON on ranking 4th in the nation in the @SIFMAFoundation's 2022 #CapitolHillChallenge! Great job! Last month I had a great time speaking with these bright students about my work in Congress as well as the importance of financial literacy! 
RepDLesko,MUST READ: I am proud to introduce the Women’s Bill of Rights to ensure that we uphold biological women’s rights and place in society. This bill also ensures that we are protected under the law! 
RepDLesko,In President Biden’s economy Americans are left with less money at the end of each month and are forced to make sacrifices in order to make ends meet. Americans deserve better than this. 
RepDLesko,The American people know that President Biden is to blame for the slew of crises that they are facing. As a result of his poor leadership Biden’s approval ratings are at a historic low. 
RepDLesko,High fuel costs are putting a strain on our nation’s families and farmers. We must increase domestic energy production and utilize our nation’s resources. 
RepDLesko,Austin from our office enjoyed doing a ride along with the Sun City West Posse. He learned about all they do to serve our community. 
RepDLesko,Monica from our office attended the Southwest Valley Chamber of Commerce’s annual meeting to learn more about all that they are doing to support their community’s businesses and local economy. 
RepDLesko,🚨 ATTN: Our office is having Mobile Office Hours TODAY from 2:30 PM – 4:30 PM AZ Time at the Youngtown Kitchen/Clubhouse. Stop by for help with individual issues related to federal agencies! 
RepDLesko,It is unconscionable that there is not enough baby formula on our shelves in the United States of America to feed our babies! #BareShelvesBiden 
RepDLesko,Stop by our Mobile Office Hours MONDAY at the Youngtown Kitchen/Clubhouse! Our team is ready to assist constituents who need help with individual issues related to federal agencies! 
RepDLesko,⛽️ American households are now spending an estimated $5000 A YEAR on gasoline alone. ⛽️This is up from about $2800 a year ago and is a direct result of the Biden Administration’s assault on American energy. 
RepDLesko,In order to get the #BidenBorderCrisis under control we must:✔️ Finish the wall.✔️ Hire more Border Patrol agents.✔️ Enforce our immigration laws.✔️ Get rid of policies that encourage illegal immigration.✔️ Keep Title 42.
RepDLesko,Americans are projected to pay over $5 a gallon for gas this summer. #BuildBackBroke
RepDLesko,Under the Biden Administration everything either costs more or is out of stock. 
RepDLesko,Did you know that at 4 weeks babies begin to develop their heart and brain tissue? READ my op-ed on @FoxNews on facts that the abortion industry DOESN’T want you to know. ⬇️ 
RepDLesko,Today the price for a gallon of gas hit a new all-time high for the 10th straight day in a row. They have broken the records every day for 10 days in a row now.
