handle,text
RepFredUpton,Michigan gas prices passed $5 today. We’ve got to unleash American energy in order to provide folks some much needed financial relief as inflation continues to climb.
RepFredUpton,Let's hope the Senate takes up the emergency supplemental for more FDA inspectors to ensure our families of the safety of infant formula from here and overseas now that the Sturgis plant is up and running again. https://t.co/Q9qGFslX8g
